start	end	text
7277000	7284040	but, uh, the new call of duty black, um, cold war, uh, black ops, cold war, it's going to be
7284040	7293640	250 gigabytes on PC, which is enormous. Oh my God. So apparently though they have a non 4k
7293640	7300440	install, which brings it down to one 75 gigabytes or a multiplayer only client, which is only 50
7300440	7308360	gigabytes, but Jesus says ridiculous. Wow. Hopefully the console version isn't, isn't as big
7308360	7313640	because I mean, the day one batch, that's the whole game. We'll look at like play, look at a
7313640	7317640	PlayStation five. I think the usable hard drive space on that. It's like only 700 megabytes. So
7317640	7323000	you're talking about third of the hard drive used up for one game. That's so stupid. Um,
7323000	7327160	Bobby black Wolf and chat says, remember data caps in many areas are only 1.2 terabytes.
7327160	7330920	So that's almost one fifth of a monthly data cap. And yeah, I'm, I'm getting to the point where
7330920	7337240	those data caps are really getting to be a concern. We hit like 980 gigs, like within the
7337240	7344120	past month, but it's because, um, without getting into it, like basically like somebody would leave
7344120	7350520	Twitch streams running and not be there watching them for a couple of hours. Um, and you know,
7350520	7356840	I was like, we got, but you know, I understand like, I'm sympathetic to this because how often
7356840	7362280	have we had the TV on in the background and just had it running and it's background noise. Shit.
7362280	7367560	My TV came with an ambient mode that that is its purpose is to just be on in the background kind
7367560	7372680	of running. So that's kind of like what we've kind of instilled with our motions, but now it's like,
7372680	7378600	Oh crap, I can't do that with a constantly downloading stream or something because
7378600	7383400	I might hit a bandwidth cap. Like, and that's, it's crazy that that's the thing we have to
7383400	7388840	worry about right now. I really hope these companies kind of evaluate that stuff. So yes,
7388840	7393320	Bobby Blackwell says Smush needs to close his Twitch streams. Yes, he does. Yes, he does.
7393960	7400040	So, all right. And no one special Twitch streams. Did I, I don't think, I don't think I said the
7400040	7406440	other thing you're hinting at there. All right. Anyway, let's move on. Um, so, uh, let's talk
7406440	7410760	about N7 Day cause that's going to be this week. And of course, if you're a fan of Mass Effect,
7410760	7417320	then you know that November 7th or N7 is kind of a big deal. Um, and you know, N7 Day never went
7417320	7421880	away. It's always kind of an annual celebration of Mass Effect, although I feel like they do some
7421880	7428040	bigger things one years than others, but, uh, what's happening, uh, Marc Meer actually said,
7428040	7433640	uh, over the weekend that he's going to be doing a, or joining an N7 Day stream that's taking place
7433640	7440120	on November 7th at 11 AM Pacific. And it's not just going to be him. Jennifer Hale will be there
7440120	7445640	too. So if you're male Shep or female Shep, guess what? They will both be there. And the voice actors
7445640	7453960	for Caden, Liara, Jack, Grunt, Ashley, Samantha trainer, Morden and Legion are all going to be
7453960	7460360	there. Now, something interesting I noticed about that list. It's all characters from the original
7460360	7466440	trilogy and none from Andromeda. Now, I said I wasn't going to talk about that game until
7466440	7473720	they officially announce it, but if I were going to finally, finally fucking announce that game,
7474520	7477800	this might be the group of people I want to get together on a Zoom call to do it.
7478520	7482680	Probably. Didn't we have it rumored that it was supposed to be still coming out like, uh,
7482680	7489320	like trademarks or something or, uh, ESRV ratings? You know what, Loki? I'm not going to talk about
7489320	7497640	it. You know, sorry. You know how I feel. It'll happen when it happens. But I,
7499480	7503960	let me just put it this way. If they don't say anything at this November 7th thing,
7504600	7510280	then like, I am so done. I am so, I can't even. Wouldn't it make more sense for those remakes to
7510280	7514840	come out on the brand new systems that they're releasing just now versus like the current
7514840	7519080	systems? Wouldn't you think that that might be why they're waiting a little bit? And I'd
7519080	7524600	be okay with that. And that Loki, that's a very logical answer. Um, and I am all about that
7524600	7532600	answer if that is the case. Yes. We'll see. All right. Anyhow. Uh, other, one other story here.
7532600	7538440	Oh yes. Wizardry. I don't know if y'all know about the wizardry series, but this, this goes way back
7538440	7543720	in gaming's history, right? The classic classic games wizardry. Um, well, a Japanese company
7543720	7550520	named DRECOM has just picked up the copyright domestic foreign trademark rights to wizardry.
7550520	7555720	And that means they now have the copyrights to wizardry six, seven and eight and wizardry gold.
7555720	7561320	And they basically have the trademark over that name. This company is saying they will, uh, keep
7561320	7565320	their commitment to the acquisition of popular intellectual properties and the development and
7565320	7572200	cultivation of the internal properties. Here's the downside. DRECOM is a mobile game developer
7572280	7577400	and they're based out of Tokyo. Uh, now they've worked on cool stuff like Disgaea, RPG,
7577400	7583640	everybody's golf, the mobile version. So, you know, there's the, it's not all bad news. Um,
7583640	7589080	but that's where the wizardry stuff is right now. So maybe, maybe Loki, they'll make something that
7589080	7597880	will be for Facebook gaming cloud service. Oh, check out that wizardry I'm showing. All right.
7598520	7603000	That's it for rapid fire news. Let's travel around the world and check out some release dates. I
7603000	7606680	know we're getting into that time of year where there's going to be a lot, right? Loki.
7607400	7612520	Um, not so much this week because they're saving it all for next week. Um, this week we've got,
7612520	7619240	uh, Bakugan champions of Astoria that's on Nintendo switch, uh, Jurassic world evolution
7619240	7626040	complete edition on Nintendo switch, uh, sold near X two of final prototype definitive edition
7626040	7631400	on PlayStation four shadow verse champions battle on Nintendo switch
7631400	7639160	descenders on Nintendo switch dirt five on PC PlayStation four and X-Box one need for speed,
7639160	7644680	hot pursuit remastered on PC PlayStation four and X-Box one. And last but not least
7644680	7649480	tropical six on Nintendo switch. That's it. All right. Well, Japan has, uh, quite a few
7649480	7653640	releases this week compared to other weeks on the Nintendo switch this week. Uh, we have
7653640	7659960	alpaca ball all stars is out this week. And I'm wondering if, I'm wondering if that is actually
7659960	7668920	some type of game that stars alpacas that you actually like. Oh my God, it is fabulous. I am
7668920	7674520	all about that. Uh, and it looks like that game's coming out in Europe as well at some point. So
